.,.heading,,.,,Process,Total,Total,eco-costs of,eco-costs of,eco-costs of,eco-costs of,Carbon ,Carbon ,CED,ReCiPe2016,ReCiPe2016,ReCiPe,ReCiPe,ReCiPe,ReCiPe,ReCiPe,ReCiPe,EF 3.1,EF 3.1,carbon,pollutants,water,biodiversity,resources,ClassyFire,"chemicals,plastics, and wood",Note:,,,,,,,
.full,.heading,LCI,.,,,eco-costs,eco-costs,human health,protecting,resource,carbon ,Dioxide,Dioxide,(Total),endpoint (Pt),endpoint H/A,human health,ecotoxicity,resources,human health,ecotoxicity,resources,Total,Total,ecocosts,ecocosts,ecocosts,ecocosts,ecocosts,subclass,,Idemat data based on Ecoinvent can be found at the blackboard of the Delft University of Technology,,,,,,,
.nr,.heading,.    number,.,unit,,euro,bars,euro,nature     euro ,scarcity   euro,footprint  euro,kgCO2e,bars,MJ,World(2010) H/A,bars,Pt,Pt,Pt,DALY,species.year,USD2013,Pt,bars,ESRS E1,ESRS E2,ESRS E3,ESRS E4,ESRS E5,name,alternative names,,,,,,,,
,,,MATERIALS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B.044.01.122.250101 Electricity Belarus production,electricity Rest of the World,B.044.01.122,"Energy, electricity Rest of the World",MJ ,Electricity Belarus production,0.04,0.0368,0.00,0.00,0.00,0.03,0.17,0.1680,2.6,0.004004717,0.0040,0.003737181,0.000146869,0.000120667,2.24052E-07,5.43156E-10,0.016900096,9.97E-06,0.0000,0.025206824,0.008274898,0.004696285,0.004696285,0.003291415,,,,,,,,,,
B.044.01.123.250101 Electricity Belize production,electricity Rest of the World,B.044.01.123,"Energy, electricity Rest of the World",MJ ,Electricity Belize production,0.02,0.0153,0.00,0.00,0.00,0.01,0.05,0.0491,3.1,0.002150856,0.0022,0.002044005,5.86092E-05,4.82419E-05,1.22542E-07,2.1675E-10,0.00675657,4.50E-06,0.0000,0.007358598,0.007864157,0.004786643,0.004786643,7.29158E-05,,,,,,,,,,
B.044.01.124.250101 Electricity Benin production,electricity Rest of the World,B.044.01.124,"Energy, electricity Rest of the World",MJ ,Electricity Benin production,0.04,0.0439,0.00,0.01,0.00,0.03,0.22,0.2209,2.8,0.005399778,0.0054,0.00503502,0.000195164,0.000169594,3.0186E-07,7.21761E-10,0.023752641,1.24E-05,0.0000,0.033139375,0.010706262,0.006382893,0.006382893,6.05231E-06,,,,,,,,,,
B.044.01.125.250101 Electricity Bermuda production,electricity Rest of the World,B.044.01.125,"Energy, electricity Rest of the World",MJ ,Electricity Bermuda production,0.04,0.0444,0.00,0.01,0.00,0.03,0.22,0.2205,3.1,0.006296339,0.0063,0.005866222,0.000209341,0.000220775,3.51692E-07,7.74191E-10,0.030920915,1.33E-05,0.0000,0.033071214,0.011314227,0.008349338,0.008349338,9.30448E-08,,,,,,,,,,
B.044.01.126.250101 Electricity Bhutan production,electricity Rest of the World,B.044.01.126,"Energy, electricity Rest of the World",MJ ,Electricity Bhutan production,0.00,0.0006,0.00,0.00,0.00,0.00,0.00,0.0025,1.2,4.20643E-05,0.0000,4.01337E-05,1.86572E-06,6.48612E-08,2.4061E-09,6.89987E-12,9.08421E-06,7.55E-08,0.0000,0.000369626,7.60862E-06,0,0,0.000236979,,,,,,,,,,
B.044.01.127.250101 Electricity Bolivia production,electricity Rest of the World,B.044.01.127,"Energy, electricity Rest of the World",MJ ,Electricity Bolivia production,0.03,0.0283,0.00,0.00,0.00,0.02,0.14,0.1410,2.2,0.003341916,0.0033,0.003119523,0.000122898,9.94948E-05,1.87022E-07,4.54505E-10,0.013934847,7.88E-06,0.0000,0.021155202,0.007032654,0.003917676,0.003917676,6.23828E-05,,,,,,,,,,
B.044.01.128.250101 Electricity Bosnia and Herzegovina production,electricity Rest of the World,B.044.01.128,"Energy, electricity Rest of the World",MJ ,Electricity Bosnia and Herzegovina production,0.03,0.0317,0.00,0.00,0.00,0.03,0.17,0.1749,2.4,0.003659667,0.0037,0.003489504,0.00014477,2.53922E-05,2.09203E-07,5.35393E-10,0.003556331,8.86E-06,0.0000,0.026237275,0.005375185,0.002980747,0.002980747,8.79205E-05,,,,,,,,,,
B.044.01.129.250101 Electricity Botswana production,electricity Rest of the World,B.044.01.129,"Energy, electricity Rest of the World",MJ ,Electricity Botswana production,0.05,0.0543,0.00,0.01,0.00,0.04,0.30,0.2993,3.4,0.006324125,0.0063,0.006024689,0.000248711,5.07251E-05,3.61192E-07,9.19789E-10,0.007104352,1.52579E-05,0.0000,0.044893189,0.009361539,0.005271374,0.005271374,1.1997E-06,,,,,,,,,,
B.044.01.130.250101 Electricity Brazil production,electricity Rest of the World,B.044.01.130,"Energy, electricity Rest of the World",MJ ,Electricity Brazil production,0.01,0.0064,0.00,0.00,0.00,0.00,0.02,0.0250,1.6,6.88E-04,0.0007,6.52E-04,2.33E-05,1.29E-05,3.90818E-08,8.63317E-11,0.001807136,1.65E-06,0.0000,0.003749713,0.001805515,0.001036036,0.001036036,0.000806441,,,,,,,,,,
B.044.01.131.250101 Electricity Brunei production,electricity Rest of the World,B.044.01.131,"Energy, electricity Rest of the World",MJ ,Electricity Brunei production,0.04,0.0408,0.00,0.01,0.00,0.03,0.21,0.2115,2.6,0.004784502,0.0048,0.004489329,0.000180685,1.14E-04,2.69144E-07,6.68213E-10,0.016034641,1.14E-05,0.0000,0.031719463,0.009070933,0.005023675,0.005023675,0,,,,,,,,,,
B.044.01.132.250101 Electricity Burkina Faso production,electricity Rest of the World,B.044.01.132,"Energy, electricity Rest of the World",MJ ,Electricity Burkina Faso production,0.04,0.0356,0.00,0.01,0.00,0.03,0.18,0.1770,2.8,0.005029962,0.0050,0.004685999,0.000167676,1.76E-04,2.80935E-07,6.20103E-10,0.024690083,1.06E-05,0.0000,0.026550312,0.008934621,0.006614418,0.006614418,8.98036E-05,,,,,,,,,,
B.044.01.133.250101 Electricity Burundi production,electricity Rest of the World,B.044.01.133,"Energy, electricity Rest of the World",MJ ,Electricity Burundi production,0.02,0.0178,0.00,0.00,0.00,0.01,0.09,0.0868,2.1,0.002496448,0.0025,0.002328333,8.27132E-05,8.54E-05,1.39588E-07,3.05892E-10,0.011961026,5.26E-06,0.0000,0.01302713,0.004624474,0.003363568,0.003363568,0.000152858,,,,,,,,,,
B.044.01.134.250101 Electricity Cambodia production,electricity Rest of the World,B.044.01.134,"Energy, electricity Rest of the World",MJ ,Electricity Cambodia production,0.03,0.0313,0.00,0.00,0.00,0.03,0.17,0.1704,2.6,0.003689227,0.0037,0.003508563,1.43E-04,3.77E-05,2.10346E-07,5.28807E-10,0.005276628,8.79E-06,0.0000,0.025553243,0.005609913,0.003253409,0.003253409,0.000130322,,,,,,,,,,
B.044.01.135.250101 Electricity Cameroon production,electricity Rest of the World,B.044.01.135,"Energy, electricity Rest of the World",MJ ,Electricity Cameroon production,0.02,0.0160,0.00,0.00,0.00,0.01,0.08,0.0799,1.7,0.00196084,0.0020,0.001829173,7.07097E-05,6.10E-05,1.09663E-07,2.615E-10,0.008537482,4.49E-06,0.0000,0.011988305,0.003865236,0.002318968,0.002318968,0.000133962,,,,,,,,,,
B.044.01.136.250101 Electricity Canada production,electricity Rest of the World,B.044.01.136,"Energy, electricity Rest of the World",MJ ,Electricity Canada production,0.01,0.0129,0.00,0.00,0.00,0.01,0.05,0.0459,1.8,0.001066275,0.0011,0.001003735,3.97229E-05,2.28176E-05,6.01759E-08,1.46904E-10,0.003195737,3.16E-06,0.0000,0.006879427,0.002095501,0.001191245,0.001191245,0.003923317,,,,,,,,,,
B.044.01.137.250101 Electricity Cape Verde production,electricity Rest of the World,B.044.01.137,"Energy, electricity Rest of the World",MJ ,Electricity Cape Verde production,0.04,0.0431,0.00,0.01,0.00,0.03,0.21,0.2146,3.2,0.006104325,0.0061,0.005686541,2.03E-04,2.14E-04,3.4092E-07,7.52127E-10,0.030029224,1.29E-05,0.0000,0.032186407,0.010858636,0.008039638,0.008039638,5.99051E-05,,,,,,,,,,
B.044.01.138.250101 Electricity Cayman Islands production,electricity Rest of the World,B.044.01.138,"Energy, electricity Rest of the World",MJ ,Electricity Cayman Islands production,0.05,0.0485,0.00,0.01,0.00,0.04,0.24,0.2418,3.4,0.00688159,0.0069,0.006410348,0.000229212,2.42E-04,3.84313E-07,8.47676E-10,0.033897879,1.45E-05,0.0000,0.036270193,0.01224247,0.009065233,0.009065233,9.50565E-06,,,,,,,,,,
B.044.01.139.250101 Electricity Central African Republic production,electricity Rest of the World,B.044.01.139,"Energy, electricity Rest of the World",MJ ,Electricity Central African Republic production,0.00,0.0006,0.00,0.00,0.00,0.00,0.00,0.0024,1.2,4.15859E-05,0.0000,3.96773E-05,1.84E-06,6.41E-08,2.37873E-09,6.8214E-12,8.9809E-06,7.47E-08,0.0000,0.000365422,7.52209E-06,0,0,0.000234284,,,,,,,,,,
B.044.01.140.250101 Electricity Central America production,electricity Rest of the World,B.044.01.140,"Energy, electricity Rest of the World",MJ ,Electricity Central America production,0.00,0.0007,0.00,0.00,0.00,0.00,0.00,0.0026,1.2,4.72844E-05,0.0000,4.51846E-05,2.03E-06,7.02E-08,2.70891E-09,7.50611E-12,9.82734E-06,8.26E-08,0.0000,0.000388418,2.6665E-05,1.41988E-05,1.41988E-05,0.000256365,,,,,,,,,,
B.044.01.141.250101 Electricity Chad production,electricity Rest of the World,B.044.01.141,"Energy, electricity Rest of the World",MJ ,Electricity Chad production,0.05,0.0487,0.00,0.01,0.00,0.04,0.24,0.2412,3.5,0.006908046,0.0069,0.006437256,0.000229341,0.000241449,3.85927E-07,8.48156E-10,0.033816455,1.46E-05,0.0000,0.036180332,0.012520734,0.009212319,0.009212319,1.08291E-05,,,,,,,,,,
B.044.01.142.250101 Electricity Chile production,electricity Rest of the World,B.044.01.142,"Energy, electricity Rest of the World",MJ ,Electricity Chile production,0.02,0.0158,0.00,0.00,0.00,0.01,0.09,0.0901,1.8,0.00179914,0.0018,0.001683168,7.41521E-05,4.18197E-05,1.00909E-07,2.74231E-10,0.005857107,4.30E-06,0.0000,0.013509385,0.002089866,0.001365819,0.001365819,0.000157622,,,,,,,,,,
B.044.01.143.250101 Electricity China production,electricity Rest of the World,B.044.01.143,"Energy, electricity Rest of the World",MJ ,Electricity China production,0.03,0.0282,0.00,0.00,0.00,0.03,0.17,0.1749,2.6,2.98E-03,0.0030,2.81E-03,1.34E-04,3.09E-05,1.68551E-07,4.9661E-10,0.004333594,7.75E-06,0.0000,0.026230673,0.000731368,0.000427291,0.000427291,0.001272907,,,,,,,,,,
B.044.01.144.250101 Electricity CIS production,electricity Rest of the World,B.044.01.144,"Energy, electricity Rest of the World",MJ ,Electricity CIS production,0.03,0.0329,0.00,0.00,0.00,0.02,0.15,0.1497,2.5,0.003379779,0.0034,0.003177658,0.000127874,7.42472E-05,1.90507E-07,4.72906E-10,0.010398764,8.76E-06,0.0000,0.022450578,0.006292276,0.003520014,0.003520014,0.004129122,,,,,,,,,,
B.044.01.145.250101 Electricity Colombia production,electricity Rest of the World,B.044.01.145,"Energy, electricity Rest of the World",MJ ,Electricity Colombia production,0.02,0.0156,0.00,0.00,0.00,0.01,0.08,0.0796,1.8,0.001850212,0.0019,0.001740735,6.88E-05,4.07E-05,1.04361E-07,2.54428E-10,0.005697348,4.34E-06,0.0000,0.011939204,0.003507473,0.002011171,0.002011171,0.000139404,,,,,,,,,,
B.044.01.146.250101 Electricity Comoros production,electricity Rest of the World,B.044.01.146,"Energy, electricity Rest of the World",MJ ,Electricity Comoros production,0.05,0.0471,0.00,0.01,0.00,0.04,0.23,0.2348,3.3,0.006683571,0.0067,0.006225822,0.000222603,2.35E-04,3.73251E-07,8.23235E-10,0.032933692,1.41E-05,0.0000,0.03522322,0.011890872,0.008804997,0.008804997,0,,,,,,,,,,
B.044.01.147.250101 Electricity Congo production,electricity Rest of the World,B.044.01.147,"Energy, electricity Rest of the World",MJ ,Electricity Congo production,0.05,0.0501,0.01,0.01,0.00,0.04,0.25,0.2528,3.6,0.0059774,0.0060,0.005575171,2.20E-04,1.82E-04,3.34243E-07,8.13975E-10,0.025508366,1.40E-05,0.0000,0.037927035,0.01211106,0.00686115,0.00686115,7.80322E-05,,,,,,,,,,
B.044.01.148.250101 Electricity Cook Islands production,electricity Rest of the World,B.044.01.148,"Energy, electricity Rest of the World",MJ ,Electricity Cook Islands production,0.02,0.0227,0.00,0.00,0.00,0.02,0.11,0.1127,2.1,0.003196473,0.0032,0.002978626,0.000106675,0.000111172,1.78575E-07,3.94508E-10,0.015570322,6.74E-06,0.0000,0.016898753,0.005675981,0.004201145,0.004201145,0.000148399,,,,,,,,,,
B.044.01.149.250101 Electricity Costa Rica production,electricity Rest of the World,B.044.01.149,"Energy, electricity Rest of the World",MJ ,Electricity Costa Rica production,0.00,0.0027,0.00,0.00,0.00,0.00,0.01,0.0119,1.5,0.000365101,0.0004,0.000318004,1.13056E-05,3.57912E-05,1.9065E-08,4.18108E-11,0.005012778,1.14E-06,0.0000,0.001790314,0.000665075,0.0004612,0.0004612,0.000195957,,,,,,,,,,
B.044.01.150.250101 Electricity Cote d'Ivoire production,electricity Rest of the World,B.044.01.150,"Energy, electricity Rest of the World",MJ ,Electricity Cote d'Ivoire production,0.03,0.0287,0.00,0.00,0.00,0.02,0.14,0.1443,2.2,0.003367425,0.0034,0.003141825,0.000124923,0.000100678,1.88359E-07,4.61994E-10,0.01410051,7.98E-06,0.0000,0.021650904,0.006948059,0.003836082,0.003836082,6.82683E-05,,,,,,,,,,
B.044.01.151.250101 Electricity Cuba production,electricity Rest of the World,B.044.01.151,"Energy, electricity Rest of the World",MJ ,Electricity Cuba production,0.05,0.0470,0.00,0.01,0.00,0.03,0.23,0.2331,3.4,0.006572332,0.0066,0.006124659,2.20E-04,2.28E-04,3.67186E-07,8.13456E-10,0.031892763,1.40E-05,0.0000,0.034961008,0.012000415,0.008670029,0.008670029,6.95156E-06,,,,,,,,,,
B.044.01.152.250101 Electricity Democratic Republic of Congo production,electricity Rest of the World,B.044.01.152,"Energy, electricity Rest of the World",MJ ,Electricity Democratic Republic of Congo production,0.00,0.0007,0.00,0.00,0.00,0.00,0.00,0.0025,1.3,4.77189E-05,0.0000,4.56583E-05,1.99376E-06,6.68587E-08,2.73731E-09,7.37336E-12,9.36396E-06,8.68E-08,0.0000,0.000381167,3.86023E-05,1.69276E-05,1.69276E-05,0.000244277,,,,,,,,,,
B.044.01.153.250101 Electricity Djibouti production,electricity Rest of the World,B.044.01.153,"Energy, electricity Rest of the World",MJ ,Electricity Djibouti production,0.05,0.0471,0.00,0.01,0.00,0.04,0.23,0.2348,3.3,0.006683571,0.0067,0.006225822,0.000222603,0.000235147,3.73251E-07,8.23235E-10,0.032933692,1.41E-05,0.0000,0.03522322,0.011890872,0.008804997,0.008804997,0,,,,,,,,,,
B.044.01.154.250101 Electricity Dominica production,electricity Rest of the World,B.044.01.154,"Energy, electricity Rest of the World",MJ ,Electricity Dominica production,0.04,0.0383,0.00,0.01,0.00,0.03,0.19,0.1908,2.9,5.42E-03,0.0054,5.05E-03,1.81E-04,1.91E-04,3.02965E-07,6.68575E-10,0.026686086,1.15E-05,0.0000,0.028622739,0.009636122,0.007134117,0.007134117,5.36333E-05,,,,,,,,,,
B.044.01.155.250101 Electricity Dominican Republic production,electricity Rest of the World,B.044.01.155,"Energy, electricity Rest of the World",MJ ,Electricity Dominican Republic production,0.04,0.0405,0.00,0.01,0.00,0.03,0.21,0.2110,2.8,0.004967467,0.0050,0.00466995,0.00018341,0.000114107,2.79973E-07,6.78293E-10,0.01598132,1.15E-05,0.0000,0.031646062,0.008826843,0.005338276,0.005338276,3.98602E-05,,,,,,,,,,
B.044.01.156.250101 Electricity Eastern Africa production,electricity Rest of the World,B.044.01.156,"Energy, electricity Rest of the World",MJ ,Electricity Eastern Africa production,0.00,0.0006,0.00,0.00,0.00,0.00,0.00,0.0023,1.1,3.96395E-05,0.0000,3.78386E-05,1.74034E-06,6.05833E-08,2.2685E-09,6.43617E-12,8.48505E-06,7.06E-08,0.0000,0.000341141,1.20497E-05,3.80399E-06,3.80399E-06,0.000221349,,,,,,,,,,
B.044.01.157.250101 Electricity Ecuador production,electricity Rest of the World,B.044.01.157,"Energy, electricity Rest of the World",MJ ,Electricity Ecuador production,0.01,0.0097,0.00,0.00,0.00,0.01,0.05,0.0471,1.6,0.001312419,0.0013,0.001224357,4.41981E-05,4.38634E-05,7.34027E-08,1.63454E-10,0.006143331,2.79E-06,0.0000,0.007069756,0.002415802,0.001713476,0.001713476,0.000176192,,,,,,,,,,
B.044.01.158.250101 Electricity Egypt production,electricity Rest of the World,B.044.01.158,"Energy, electricity Rest of the World",MJ ,Electricity Egypt production,0.04,0.0354,0.00,0.00,0.00,0.03,0.18,0.1785,2.4,4.21E-03,0.0042,3.92E-03,1.55E-04,1.28E-04,2.35201E-07,5.73845E-10,0.017902383,9.90E-06,0.0000,0.026774751,0.008557919,0.004819943,0.004819943,3.10217E-05,,,,,,,,,,
B.044.01.159.250101 Electricity El Salvador production,electricity Rest of the World,B.044.01.159,"Energy, electricity Rest of the World",MJ ,Electricity El Salvador production,0.02,0.0173,0.00,0.00,0.00,0.01,0.08,0.0795,2.6,0.002279043,0.0023,0.002088417,7.48E-05,1.16E-04,1.25205E-07,2.76784E-10,0.016216244,5.82E-06,0.0000,0.011931173,0.005317368,0.003258849,0.003258849,7.6005E-05,,,,,,,,,,
B.044.01.160.250101 Electricity Equatorial Guinea production,electricity Rest of the World,B.044.01.160,"Energy, electricity Rest of the World",MJ ,Electricity Equatorial Guinea production,0.03,0.0292,0.00,0.00,0.00,0.02,0.15,0.1473,2.2,0.003432925,0.0034,0.003202366,0.000127447,0.000103113,1.91988E-07,4.71326E-10,0.014441532,8.13E-06,0.0000,0.022100814,0.007016848,0.003886421,0.003886421,7.6501E-05,,,,,,,,,,
B.044.01.161.250101 Electricity Eritrea production,electricity Rest of the World,B.044.01.161,"Energy, electricity Rest of the World",MJ ,Electricity Eritrea production,0.05,0.0471,0.00,0.01,0.00,0.04,0.23,0.2348,3.3,0.006681055,0.0067,0.00622354,2.23E-04,2.35E-04,3.73114E-07,8.2297E-10,0.032910979,1.41E-05,0.0000,0.035212986,0.011885771,0.008801116,0.008801116,8.48062E-06,,,,,,,,,,
B.044.01.162.250101 Electricity Eswatini production,electricity Rest of the World,B.044.01.162,"Energy, electricity Rest of the World",MJ ,Electricity Eswatini production,0.01,0.0080,0.00,0.00,0.00,0.00,0.02,0.0215,2.3,0.001009991,0.0010,0.000980246,2.67967E-05,2.94844E-06,5.87678E-08,9.91003E-11,0.000412947,2.23E-06,0.0000,0.0032323,0.004628569,0.002544283,0.002544283,0.000111083,,,,,,,,,,
B.044.01.163.250101 Electricity Ethiopia production,electricity Rest of the World,B.044.01.163,"Energy, electricity Rest of the World",MJ ,Electricity Ethiopia production,0.00,0.0007,0.00,0.00,0.00,0.00,0.00,0.0026,1.2,5.05254E-05,0.0001,4.82008E-05,2.09095E-06,2.33692E-07,2.88974E-09,7.73281E-12,0.00003273,9.26E-08,0.0000,0.000395695,4.1212E-05,2.08301E-05,2.08301E-05,0.000241461,,,,,,,,,,
B.044.01.164.250101 Electricity Falkland Islands production,electricity Rest of the World,B.044.01.164,"Energy, electricity Rest of the World",MJ ,Electricity Falkland Islands production,0.03,0.0254,0.00,0.00,0.00,0.02,0.13,0.1258,2.3,0.003570829,0.0036,0.003327091,1.19E-04,1.25E-04,1.99466E-07,4.40518E-10,0.017454193,7.53E-06,0.0000,0.018864188,0.006349093,0.004698237,0.004698237,0.000181123,,,,,,,,,,
B.044.01.165.250101 Electricity Faroe Islands production,electricity Rest of the World,B.044.01.165,"Energy, electricity Rest of the World",MJ ,Electricity Faroe Islands production,0.03,0.0286,0.00,0.01,0.00,0.02,0.14,0.1422,2.4,4.04E-03,0.0040,3.76E-03,1.35E-04,1.42E-04,2.2553E-07,4.9792E-10,0.019820816,8.53E-06,0.0000,0.021324865,0.007167707,0.005305578,0.005305578,9.43309E-05,,,,,,,,,,
B.044.01.166.250101 Electricity Fiji production,electricity Rest of the World,B.044.01.166,"Energy, electricity Rest of the World",MJ ,Electricity Fiji production,0.02,0.0186,0.00,0.00,0.00,0.01,0.09,0.0908,2.0,0.002622753,0.0026,0.00244626,8.67012E-05,8.97914E-05,1.46658E-07,3.20641E-10,0.012575825,5.53E-06,0.0000,0.013625755,0.004903933,0.003559786,0.003559786,0.000114526,,,,,,,,,,
B.044.01.167.250101 Electricity French Guiana production,electricity Rest of the World,B.044.01.167,"Energy, electricity Rest of the World",MJ ,Electricity French Guiana production,0.05,0.0490,0.00,0.01,0.00,0.04,0.24,0.2438,3.5,0.006933083,0.0069,0.006459058,0.000231025,0.000243,3.87234E-07,8.54384E-10,0.034033675,1.47E-05,0.0000,0.036572363,0.012427322,0.009151122,0.009151122,2.97551E-06,,,,,,,,,,
B.044.01.168.250101 Electricity French Polynesia production,electricity Rest of the World,B.044.01.168,"Energy, electricity Rest of the World",MJ ,Electricity French Polynesia production,0.03,0.0301,0.00,0.01,0.00,0.02,0.15,0.1498,2.4,0.004256349,0.0043,0.0039652,1.42E-04,1.49E-04,2.37722E-07,5.24759E-10,0.020903896,8.99E-06,0.0000,0.022471676,0.007556158,0.005593708,0.005593708,7.34888E-05,,,,,,,,,,
B.044.01.169.250101 Electricity Gabon production,electricity Rest of the World,B.044.01.169,"Energy, electricity Rest of the World",MJ ,Electricity Gabon production,0.03,0.0296,0.00,0.00,0.00,0.02,0.15,0.1487,2.5,0.003613503,0.0036,0.003370317,1.31E-04,1.12E-04,2.02057E-07,4.8457E-10,0.015708501,8.35E-06,0.0000,0.022309689,0.007196337,0.004248327,0.004248327,0.000110811,,,,,,,,,,
B.044.01.170.250101 Electricity Gambia production,electricity Rest of the World,B.044.01.170,"Energy, electricity Rest of the World",MJ ,Electricity Gambia production,0.05,0.0513,0.00,0.01,0.00,0.04,0.26,0.2557,3.6,0.007278553,0.0073,0.006780054,0.000242419,0.00025608,4.06478E-07,8.9652E-10,0.035865497,1.54E-05,0.0000,0.038358842,0.012949414,0.009588831,0.009588831,0,,,,,,,,,,
B.044.01.171.250101 Electricity Georgia production,electricity Rest of the World,B.044.01.171,"Energy, electricity Rest of the World",MJ ,Electricity Georgia production,0.01,0.0094,0.00,0.00,0.00,0.01,0.05,0.0469,1.4,0.001081355,0.0011,0.001009251,4.03719E-05,3.17326E-05,6.05066E-08,1.49304E-10,0.004444343,2.55E-06,0.0000,0.007034105,0.002171212,0.001195184,0.001195184,0.000156067,,,,,,,,,,
B.044.01.172.250101 Electricity Ghana production,electricity Rest of the World,B.044.01.172,"Energy, electricity Rest of the World",MJ ,Electricity Ghana production,0.03,0.0306,0.00,0.00,0.00,0.02,0.15,0.1540,2.4,0.003619663,0.0036,0.003376456,0.000133735,0.000109471,2.02425E-07,4.94583E-10,0.015332132,8.53E-06,0.0000,0.02310614,0.007360392,0.004130753,0.004130753,8.49218E-05,,,,,,,,,,
B.044.01.173.250101 Electricity Greenland production,electricity Rest of the World,B.044.01.173,"Energy, electricity Rest of the World",MJ ,Electricity Greenland production,0.01,0.0108,0.00,0.00,0.00,0.01,0.05,0.0536,1.5,0.001508188,0.0015,0.001405526,5.05E-05,5.21E-05,8.42642E-08,1.86911E-10,0.007299886,3.18E-06,0.0000,0.008046717,0.002638538,0.001950048,0.001950048,0.000157597,,,,,,,,,,
B.044.01.174.250101 Electricity Grenada production,electricity Rest of the World,B.044.01.174,"Energy, electricity Rest of the World",MJ ,Electricity Grenada production,0.05,0.0480,0.00,0.01,0.00,0.04,0.24,0.2390,3.4,0.006801627,0.0068,0.006335888,0.000226554,2.39E-04,3.79849E-07,8.37847E-10,0.03349923,1.44E-05,0.0000,0.035850134,0.012099926,0.008959635,0.008959635,1.33079E-05,,,,,,,,,,
B.044.01.175.250101 Electricity Guam production,electricity Rest of the World,B.044.01.175,"Energy, electricity Rest of the World",MJ ,Electricity Guam production,0.04,0.0423,0.00,0.01,0.00,0.03,0.21,0.2107,3.0,0.005996373,0.0060,0.0055858,2.00E-04,2.11E-04,3.3488E-07,7.38672E-10,0.029528918,1.27E-05,0.0000,0.03160705,0.01066714,0.007898656,0.007898656,1.52639E-05,,,,,,,,,,
B.044.01.176.250101 Electricity Guatemala production,electricity Rest of the World,B.044.01.176,"Energy, electricity Rest of the World",MJ ,Electricity Guatemala production,0.02,0.0195,0.00,0.00,0.00,0.01,0.09,0.0939,2.5,0.002372881,0.0024,0.002257582,8.41398E-05,3.11586E-05,1.35347E-07,3.11168E-10,0.004363943,5.59E-06,0.0000,0.014077709,0.005283929,0.003048287,0.003048287,9.77133E-05,,,,,,,,,,
B.044.01.177.250101 Electricity Guinea production,electricity Rest of the World,B.044.01.177,"Energy, electricity Rest of the World",MJ ,Electricity Guinea production,0.02,0.0176,0.00,0.00,0.00,0.01,0.09,0.0874,2.0,0.002470078,0.0025,0.00230154,8.25738E-05,8.59643E-05,1.37982E-07,3.05376E-10,0.012039812,5.21E-06,0.0000,0.013114631,0.004350671,0.003217909,0.003217909,0.000156384,,,,,,,,,,
B.044.01.178.250101 Electricity Guinea-Bissau production,electricity Rest of the World,B.044.01.178,"Energy, electricity Rest of the World",MJ ,Electricity Guinea-Bissau production,0.05,0.0513,0.00,0.01,0.00,0.04,0.26,0.2557,3.6,0.007278553,0.0073,0.006780054,0.000242419,0.00025608,4.06478E-07,8.9652E-10,0.035865497,1.54E-05,0.0000,0.038358842,0.012949414,0.009588831,0.009588831,0,,,,,,,,,,
B.044.01.179.250101 Electricity Guyana production,electricity Rest of the World,B.044.01.179,"Energy, electricity Rest of the World",MJ ,Electricity Guyana production,0.05,0.0490,0.00,0.01,0.00,0.04,0.24,0.2438,3.5,0.006933083,0.0069,0.006459058,2.31E-04,2.43E-04,3.87234E-07,8.54384E-10,0.034033675,1.47E-05,0.0000,0.036572363,0.012427322,0.009151122,0.009151122,2.97551E-06,,,,,,,,,,
B.044.01.180.250101 Electricity Haiti production,electricity Rest of the World,B.044.01.180,"Energy, electricity Rest of the World",MJ ,Electricity Haiti production,0.09,0.0916,0.01,0.02,0.00,0.07,0.46,0.4562,6.7,0.01297686,0.0130,0.012088352,4.32E-04,4.56E-04,7.24721E-07,1.59887E-09,0.063889952,2.74E-05,0.0000,0.068430132,0.023068967,0.017080652,0.017080652,6.49183E-05,,,,,,,,,,
B.044.01.181.250101 Electricity Honduras production,electricity Rest of the World,B.044.01.181,"Energy, electricity Rest of the World",MJ ,Electricity Honduras production,0.03,0.0259,0.00,0.01,0.00,0.02,0.12,0.1216,3.1,0.003636346,0.0036,0.003390813,0.000117953,0.00012758,2.03286E-07,4.36217E-10,0.017868316,7.82E-06,0.0000,0.018243141,0.007465637,0.005240222,0.005240222,0.000172236,,,,,,,,,,
B.044.01.182.250101 Electricity Hong Kong production,electricity Rest of the World,B.044.01.182,"Energy, electricity Rest of the World",MJ ,Electricity Hong Kong production,0.05,0.0461,0.00,0.01,0.00,0.04,0.24,0.2434,2.9,0.005391928,0.0054,0.005081895,0.000206163,0.000103871,3.0467E-07,7.62436E-10,0.014547699,1.29E-05,0.0000,0.036509097,0.009622516,0.005330031,0.005330031,8.27832E-07,,,,,,,,,,
B.044.01.183.250101 Electricity Iceland production,electricity Rest of the World,B.044.01.183,"Energy, electricity Rest of the World",MJ ,Electricity Iceland production,0.00,0.0004,0.00,0.00,0.00,0.00,0.00,0.0014,1.6,8.84532E-05,0.0001,2.35234E-05,1.09341E-06,6.38364E-05,1.41027E-09,4.04369E-12,0.008940676,1.13E-06,0.0000,0.000216593,4.49821E-06,2.93635E-08,2.93635E-08,0.000138909,,,,,,,,,,
